[ 2017-05-02T11:45:38+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块Favicon.ico
[ 2017-05-02T13:00:26+08:00 ] 127.0.0.1 /order/order_info
[ 2017-05-02T13:00:22+08:00 ] /order/order_info | INFO: Tag[ route_check ] --START--
[ 2017-05-02T13:00:22+08:00 ] /order/order_info | INFO: Run CheckRoute Behavior [ RunTime:0.000832s ]
[ 2017-05-02T13:00:22+08:00 ] /order/order_info | INFO: Tag[ route_check ] --END-- [ RunTime:0.000966s ]
[ 2017-05-02T13:00:22+08:00 ] /order/order_info | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-05-02T13:00:22+08:00 ] /order/order_info | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-05-02T13:00:22+08:00 ] /order/order_info | INFO: Tag[ app_begin ] --START--
[ 2017-05-02T13:00:22+08:00 ] /order/order_info | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000589s ]
[ 2017-05-02T13:00:22+08:00 ] /order/order_info | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000636s ]
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | NOTIC: [8] Undefined index: common CommonAction.class.php 第 125 行.
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | INFO: Tag[ view_template ] --START--
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | INFO: Run LocationTemplate Behavior [ RunTime:0.001658s ]
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | INFO: Tag[ view_template ] --END-- [ RunTime:0.001768s ]
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | INFO: Tag[ view_parse ] --START--
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-02T13:00:26+08:00 ] /order/order_info | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
